text,label
"I want to make a cireng, my holiday is very productive",0
"Just because you see I'm strong enough to handle pain, doesn't mean I deserve to be hurt.",0
"I swear I'm afraid of baper with Twitter kids, I'm a little doubtful about that",0
"""The fetus is only 2 months old and has kicked."" . Between you crying and you laughing",0
"Hi, I'm opening a special ress..Viu,canva,vsco,lr,netflix,disney,scribd,ytb prem..price is below from other fh..anyone want to join? #zonauang #zonajajan #zonaba",0
Kuan's our tp will start now!..ORENCH LANG SAKALAM,0
"Actually, it feels really weird in the stomach someone is kicking. Sometimes it's surprising. This is what it feels like to be pregnant Alhamdulillah, I feel pregnant, given fast sustenance by Allah. Although at first I was surprised how come it was already line 2 £",0
"Bismillah, a pleasant miracle happened to me today, amen... Because nothing is impossible for YOU O Lord",0
All this time I thought mew kissed his shoulder gulfðŸ¤£,0
sorry @ my family who have heard me falling down feelin up you want it,0
Now I just live what's in front of my eyes.... Don't complicate the point,0
Has anyone rented a core i7 laptop with 16gb ram solo area for personal use for 2 weeks? Do you know what store/are there students who are willing to rent out lptp? I'll dm for details -11fess,0
Hope is a good thing may be the best of things and no good thing ever dies,0
Aaaaa turn on with guy who is good at cooking ° can you be my husband? Ha ha,0
let's clean up first so we can relax later in the afternoon '‹,0
Purple has not been used since the green-green merger.,0
Who here has 100% exchanged to Telegram instead of using WhatsApp. Anyone?,0
I don't understand this world.. the old t-shirts are used as crop tops,0
OH GOD JONGIN HOW IS IT MORE CUTE BESTIE,0
"Excuse me, can the green account please tag me? thanks in advanceðŸ¥ºðŸ'—..#zonauang #zonaba",0
"I'm excited to buy glass from outside the city.. There's a guarantee, but it's still slow when you have to switch goods. Easy safe",0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh wanari hhhhhhhhhhhhhhhhhhhhhhhhhhh,0
"neng butt vaccine injection by gk jane? ben iso is under arrest, loro ne",0
"*Ninja techniques*..At 6:30 .Beta 7 bj gye uth ja, late hojayega ..-Ruthe ho to bs itna kehti . ""Kya hua is just getting tired, lattice ne kuch kaha?, mummy ko ni btayega?"". and your mood get changed ..-Har bimari ka maa ke pass ilaaz hota ..-Emotional Atyachar .Bhaisaab sare kam karwaleti",0
Ya Allah let our brothers and sisters enjoy the end of Ramadan solemnly and let them welcome Eid Al-Fitr happily... .Show victory on the winning Eid Al-Fitr. #MasjidAlAqsa #SavePalestine,0
"if after this you don't fix the real unit, you're really stupid",0
"anchor. I dreamed of being in the same dorm as Changbin and Chan. Then I took a very long nap and was dazed. When I woke up, I saw the sky was clear. Then, I intend to go out to vlog. Then I asked Changbin ""it's morning right"" He replied ""yes"".. That's it.. Go out...",0
"The main key is being able to survive online lectures, being honest with yourself and having friends to talk to, the point is you can't hold on to problems so you don't feel the stupidest in class, even though a lot of other people also feel the same thing, they just know how to cover it up.",0
luckily mom thought I was just commenting with bing ahahahaha °,0
"Since yesterday, I wanted to do image work, there's a problem, today I want to print out all the lecture notes. I don't see it right away. It's a bother *** this folio, bro, I want to make a fyp. All the old bendes don't show anymore ughhhhh",0
"having a love triangle relationship between the cave, the bolster, and the mattress feels really comfortable",0
"It's really weird, Toyota Indonesia's marketing director, why don't you want to enter RAV4 because there is a fortuner, wow, what's wrong with these people, don't you understand cars?",0
This is the first time facing Pisces. Extro paraaaah.,0
"It's enough for the THR to be divided, don't worry about your heart, okay?",0
Did tika succeed not being tempted by po in this cb...,0
We are a pair of shoes. Always together can't be together. We die like soulless. Move because of human feet,0
"Just come, let's have sahur, melbu kerjo, take my motorbike, let's take a pill",0
"HAHAHAHAHA joke weh latest runningman. People have to spend a credit card on the member or member they choose, people will forget that if we spend the money card, the card owner will get an SMS",0
"Regret of people playing stocks/crypto “yes, I bought it earlier, then I sold it” ALWAYSSS not in the mouth, not in the heart.",0
"It's really a gabut that's all day long, it's been 2 years of Eid here, let's see, my friend..",0
The best way to keep making steps towards success is to always renew DREAMS.,0
It's worth not buying an airpod pro. But already bought. Huwaaa,0
"The ban on going home is not the same as the ban on going abroad. Except, abroad it is regulated by the country.",0
"At the age of 25, I am still strong in living my life with all its problems. Thank God",0
"For sure, those who sell hampers will be happy because they get orders. Admission fee. Yes, I'll be happy if it's me. Those who receive it will also be happy because they get attention from their family, friends or colleagues. Have fun with it.",0
"my college friend wish bday 'happy birthday sir korcam', so remember when KKN was the korcam (district coordinator) haha, miss college",0
"I don't know this poor person, people are busy protesting this!!",0
what's happier than waking up and seeing dreamies million seller,0
"myy, does anyone have a list, is it okay to vote on ih3art (no salty yaa) thanks bf!",0
"Keaknya start to need to take health insurance, while still young, right...",0
"Until now, I'm still amazed by the efforts of kwiz (and iwiz too) for this PU project...Hopefully there will be good news tomorrow.",0
"pen comment: that's a lot of pretentious effort dr 0, blah blah blah. until now, the work is not clear. But after being bullied by netizens, there are many who are fans of him. later we say boomer, the job is pi en ice...",0
"The most adorable tele bot, bot just to deliver food, bye already",0
I'm really proud of you and dreamies it gives me goosebumps â˜,0
"When will I have my own business at home, not working with people now. What's on hold",0
"Trying to experiment again.. if you deact red account, it will be green or not ”",0
"Bismillah, I'm doing an order for 150pcs burgers for tonight, tomorrow 70pcs, Wednesday 100pcs. smooth, good luck amen",0
Lambert is going back to the gangs to enlist? A little bit,0
"ndes. Marina, why does it open the shelves in the afternoon?",0
"People who follow me but are non-army, how about they mute my acc . Because how many days I have many RT2 votes, just keep on voting ‚. There must be a lot of spam on people's TL, I'm sorry ™ .#I came to think",0
"It's true that dreams of sleeping after dawn are the most random, earlier I dreamed that you were participating in a seblak cooking competition (I don't know why it's been so long) and then we'd like to help vote to collect jelly like voting on the showðŸ¥²",0
"Happy Mother's Day to my mother, your mother and our future mothers. Eh",0
His father moa again..BUTTEREADY ON BBMAS!!!..I vote 'BTS' #Dynamite for ( Son Sung Deuk ) for #FaveChoreography at #iHeartAwards,0
"This morning it was a floppy..Want to find a mutual #anitwt for tl. rep this tweet with anything and I'll hit u up. My card is on profile. Help rt/like dong, thx uðŸ¥°",0
"IF YOU'RE THE KIND OF PRAISE YOURSELF, IT'S HARD FOR YOU TO KNOW PEOPLE",0
"When the one who leaves gives you 100 reasons to cry, show him that you have 1000 reasons to smile.",0
